tweetId,tweetText
1683418221972717569,"篠房六郎　マンガワンにて「姫様はおあずけです」新連載
@sino6
映画館で観客が映画を「学習」してその内容を伝えるのは
合法なのに、ビデオカメラくんが映画館で映画を「学習」して
内容を伝えるのは違法なのは納得いかん、というクラスタの方だろうか。機械をなんでも擬人化して取り扱いたい特殊性癖の方かもしれない。
Translate post
Rootport
@rootport
·
Jul 23
「人間による学習は倫理的に許せるが、AIによる学習は倫理的に許せない」という主張は、「自然主義の誤謬」の一種だと思います。「自然なもの＝善」という、人間が持つ認知的なバイアスの一つです。人間の学習＝自然なもの＝倫理的に許される、という発想なのでしょう。
3:05 AM · Jul 24, 2023
·
18.5K
 Views"
1683330012509011968,"小池　晃（日本共産党）
@koike_akira
「維新」馬場代表が、日本共産党について「日本から無くなったらいい政党」だと放言。
他党の政策について批判したり、論争することは当然あっていいことだが、存在そのものを否定することなど断じて許されない。民主主義を否定する暴論だ。
「あなたの意見には反対だが、あなたがそれを主張する権利は命をかけて守る」と言ったヴォルテールの爪の垢でも煎じて飲むべき。

維新 馬場代表「第1自民党と第2自民党が改革競い合うべき」 | NHK   https://www3.nhk.or.jp/news/html/20230723/k10014139781000.html…
Translate post
9:15 PM · Jul 23, 2023
·
2.1M
 Views
Who can reply?
People @koike_akira follows or mentioned can reply"
1683440229829742593,"志位和夫
@shiikazuo
民主主義を否定する暴言。強く抗議し撤回を求める。
Translate post
小池　晃（日本共産党）
@koike_akira
·
Jul 23
「維新」馬場代表が、日本共産党について「日本から無くなったらいい政党」だと放言。
他党の政策について批判したり、論争することは当然あっていいことだが、存在そのものを否定することなど断じて許されない。民主主義を否定する暴論だ。… Show more
4:33 AM · Jul 24, 2023
·
694.9K
 Views"
1684007776211664898,"宋　文洲
@sohbunshu
日本は中国にチップを売らなくて私が大歓迎。中国の開発が真剣になり早くなる

中国製が売り出したら、「やはり売らせてください」は無しよ

日本車さえ中国で売れなくなったのだから神話をやめた方がいい
Translate post
6:08 PM · Jul 25, 2023
·
96.3K
 Views"
1684314786388144129,"大椿ゆうこ 社民党副党首 参議院議員/労働者の使い捨ては許さない！
@ohtsubakiyuko
街路樹が公共物という認識があるなら、伐採するのはやめよう！
Translate post
吉村洋文（大阪府知事）
@hiroyoshimura
·
Jul 26
ビッグモーター「枯れ木問題」は全国へ　関西の店舗前にも”連続伐採された街路樹”　道路管理者「調査は今後の状況次第」
→大阪府内でも不自然な枯れ木案件が見受けられましたので、担当部局に調査の指示をしました。街路樹は公共物ですので、調査すべきと考えてます。 https://news.yahoo.co.jp/articles/680286c95cc7ba8aae5e1ce8efc4cb81b32bd9c4…
2:28 PM · Jul 26, 2023
·
160.9K
 Views"
1688168344866942976,"杉尾ひでや 参議院議員 長野県選出
@TeamSugioHideya
「平和反対」って何ですか？カッコ付き「リベラル」の限界って？国民民主党って、そういう政党ですか？
Translate post
玉木雄一郎（国民民主党代表）
@tamakiyuichiro
·
Aug 5
式典の最中、今年もシュプレヒコールが聞こえてきた。核抑止論の限界を訴える広島市長の演説の時も、平和を願う子どもたちの演説の時さえも叫んでいた。「戦争反対」と聞こえたが、まるで「平和反対」運動のよう。もうやめませんか。常識ある国民の共感は得られません。カッコ付き「リベラル」の限界。
Readers added context they thought people might want to know
共有元のツイートでは全ての平和運動に対しての問題提起はなされていません。その点でやや認識の食い違いが生じています。

中核派がこの日に活動を行うことは予告されておりました。
zenshin.org/zh/f-kiji/2023…
彼らの動画でも「追悼ではなく闘争の日であり、実力で粉砕しデモを行う」と宣言しています。
youtube.com/watch?v=lkEwiS…
なお中核派は公安調査庁の監視対象団体であり、直近の広島サミットでも活動を行ったことが逐次報告されています。
moj.go.jp/psia/202305nai…

一部の過激派が騒動を起こしていることに注意して下さい。
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
5:41 AM · Aug 6, 2023
·
2.6M
 Views"
1688179839810031621,"ヴォルヴィーノ＠読書垢
@dokushoa
安田陽先生と言えばこのグラフが秀逸だった。
まるで太陽光と風力がカバーし合う事が出来るかのようなグラフではあるが、左と右で目盛りが違うというね。
Translate post
6:26 AM · Aug 6, 2023
·
77.5K
 Views"
1691840688214954342,"じゅんちゃん　メルマガ始めました
@junchann0202
数百件何か事案が見つかった時には誤差の範囲だとか言ってた猪瀬直樹や高橋洋一は節穴野郎ってことですかね
Translate post
nhk.or.jp
マイナ保険証 「協会けんぽ」約40万人分の情報 ひも付かず | NHK
【NHK】マイナンバーカードと一体化した保険証をめぐり、中小企業の従業員などが加入する「協会けんぽ」で、およそ40万人分の情報が、…
8:53 AM · Aug 16, 2023
·
63.4K
 Views"
1692021680489501164,"NHKニュース
@nhk_news
マイナ保険証をめぐり、中小企業の従業員などが加入する「協会けんぽ」で、およそ40万人分の情報が、マイナンバーとひも付いていない状態になっていることが分かった。事態を重く見た厚生労働省は…。
Translate post
nhk.or.jp
マイナ保険証 「協会けんぽ」約40万人分の情報 ひも付かず | NHK政治マガジン
マイナンバーカードと一体化した保険証をめぐり、中小企業の従業員などが加入する「協会けんぽ」で、およそ40万人分の情報が、マイナンバーとひも付いていない状態になっていることが分かりました。加入者の情報が協会側に提供されていないことなどが原因だということで、事態を重く見た厚生労働省...
8:52 PM · Aug 16, 2023
·
340.8K
 Views"
1692509693607047357,"橋本麻里
@hashimoto_tokyo
毎日：「デジタルで見られるなら処分も」地下駐車場美術品で大阪府特別顧問 https://mainichi.jp/articles/20230818/k00/00m/040/192000c…　「上山信一・府特別顧問『デジタルで見られる状況にしておけば、（立体作品の）物理的な部品は処分してもいいというのはありえる』…山梨、鷲田両氏は『裏付けとして現物を持っていることは必要』」
Translate post
mainichi.jp
「デジタルで見られるなら処分も」地下駐車場美術品で大阪府特別顧問
大阪府所蔵の美術作品105点が咲洲（さきしま）庁舎（大阪市住之江区）の地下駐車場に置かれている問題で、府は18日、専門家らで作る「アート作品活用・保全検討チーム」の初会合を同庁舎内で開いた。吉村洋文知事は会議の冒頭で「今月中に地下駐車場の作品の移転に着手する」と表明。移転先は府有施設を検討している
5:12 AM · Aug 18, 2023
·
493.1K
 Views"
1692491676177375598,"芦辺　拓
@ashibetaku
ほら、やっぱり今の大阪人にとって芸術だの文化は焼き払っても構わない「先住民の文明」なんですよ。だから僕はもう彼らには通じないものとして、上方文化や大大阪モダニズムについて書くことにします。
Translate post
毎日新聞
@mainichi
·
Aug 18
「デジタルで見られるなら処分も」地下駐車場美術品で大阪府特別顧問
https://mainichi.jp/articles/20230818/k00/00m/040/192000c…

府特別顧問の上山氏は「デジタルで見られる状況にしておけば、（立体作品の）物理的な部品は処分してもいいというのはありえると思う」と述べました。
4:00 AM · Aug 18, 2023
·
166.9K
 Views"
1692841110287380517,"夜𝕏̥⛭ 𓆝 𓆟 𓆜 𓆞 𓆝行ちゃん
@AkHe1u2
10年以上前のエアコンは買い替えた方が性能差で快適になるけど、30年前のエアコンは大切に使った方が良いらしい。なぜなら、現代では製造販売禁止の強力冷媒が使われていてキンキンに冷えるから
Translate post
路地師
@roji_shi
·
Aug 18
部屋に入ったら蒸し暑くて「まさかクーラーなし!?」と思ったら「古いけどこれ使ってください」と館主
※よく効く
Readers added context they thought people might want to know
昔使用されていたR22と比べても現在主流のR32の方が効率的には上回っています。
電気代の面からも適切に中の冷媒回収した上で、冷却性能が必要であれば畳数目安より容量の大きな現行品と交換するのが合理的です。

daikin.co.jp/csr/informatio…

aircon-f.co.jp/column/refrige…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
3:09 AM · Aug 19, 2023
·
7.1M
 Views"
1693425886555705522,"世論の風｜時事ニュースとネットの声
@ano_Tube
厚木市パチンコ店『マルハン厚木北店』の火事　車100台以上が焼ける　駐車場２階部分の車から出火　＝ネットの反応「火元特定されたら補償とか恐ろし過ぎて気絶しそう」「もし出火がＥＶなら意地でも車種は伏せたいところ」
Translate post
anonymous-post.news
厚木市パチンコ店『マルハン厚木北店』の火事　車100台以上が焼ける　駐車場２階部分の車から出火　＝ネットの反応「火元特定されたら補償とか恐ろし過ぎて気絶しそう」「もし出火がＥＶなら意地でも車種は...
クリックのご協力をお願いします 　↓↓↓m(__)m 　 日テレNEWS 【火事...
5:52 PM · Aug 20, 2023
·
91.3K
 Views"
1476821854149300229,"TasteyFlav
@TasteyFlav
Eastern Japan uses 110 volts Western Japan uses 100 volts. This is a very rare picture of the exact point where they meet.
11:45 PM · Dec 30, 2021"
1676079422489890816,"Owen Benjamin
@OwenBenjamin
It’s weird that the nuclear blasts vaporized brick houses but not the old timey camera recording it.
It’s because nukes are fake. 
Hiroshima and Nagasaki never had any fall out radiation. The whole narrative and all the evidence is absurd.
9:04 PM · Jul 3, 2023
·
26.7M
 Views"
1459189921755930627,"James Hunter Harris
@VRnews101
Because, unlike previous vaccination programmes, we are expected to take this while it's still in trial, it doesn't work the same as other vaccines and is technically a gene therapy instead, and on principle, mandates are being used coercively to create a 2 tier society.
8:02 AM · Nov 12, 2021"
1663805476088471553,"ダイキハヤシ ☦︎ 𝔇𝔞𝔦𝔨𝔦 ℌ𝔞𝔶𝔞𝔰𝔥𝔦
@sup4696290
key作品の音源をDJイベントでかけるのは原則禁止になったらしい
Translate post
Readers added context they thought people might want to know
現在のガイドラインで原則禁止だというのは正しいのですが、このルールが追加されたのは最近の話ではなく、2012年のガイドライン改定の際のようです。
key.visualarts.gr.jp/q_a/q_a_nijiso…

更新タイミングについては以下の差分をご確認ください。
web.archive.org/web/2012051106…
web.archive.org/web/2013011103…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
12:11 AM · May 31, 2023
·
462.1K
 Views"
1679055551907631104,"ファボゲー@レトロゲーム情報メディア
@favoga_
これどうやって取るのか教えてｗｗ
Translate post
From 
みやがわ
2:10 AM · Jul 12, 2023
·
181.7K
 Views"
1691743761666297965,"wakatono, Ph.D.(JK)
@wakatono
認証情報の漏えい発生時に、「IDaaS使え」と言われるのはしょうがないですが、現実的には難しいと思ったほうがいいです。
（特にクラウド型の）IDaaS、1ID毎の月額という感じで費用が発生します。100円/月・IDとしても、10万ユーザを抱えるサービスの認証にIDaaSを使った場合、毎月1千万円必要。↓
Translate post
2:28 AM · Aug 16, 2023
·
240.8K
 Views"
1375206014560006146,"Community Notes
@CommunityNotes
If you want to add helpful context to any Tweet that might be misleading, open the ••• menu and then hit ""Contribute to Birdwatch"". Try it on this Tweet!
3:00 PM · Mar 25, 2021"
1534184945161101314,"Reuters Fact Check
@ReutersFacts
Social media posts claiming children as young as five years old can take hormones and change their sex have resurfaced. 
@ReutersFacts
 found that the only medical guidance for children this young are noninvasive guidelines, such as social transitioning  https://reut.rs/3O0K5Oa
7:46 AM · Jun 7, 2022"
1663926715448524800,"Alex Bruesewitz
@alexbruesewitz
DeSantis is once again wearing heels taller than his wife’s.
8:13 AM · May 31, 2023
·
504.4K
 Views"
1678509429149368321,"Fox News
@FoxNews
Be well: Recognize the warning signs of ‘dry drowning’ and take quick action
foxnews.com
Be well: Recognize the warning signs of ‘dry drowning’ and take quick action
Drowning isn't always obvious. A pediatrician shares the warning signs of ""dry drowning,"" or post-immersion syndrome, along with tips for treatment and prevention.
2:00 PM · Jul 10, 2023
·
62.9K
 Views"
1689215783988244481,"William Makis MD
@MakisMD
NEW ARTICLE: Families that inject mRNA together, develop Turbo Cancer together?

12 unbelievable stories of two or three COVID-19 vaccinated family members developing aggressive turbo cancer at the same time!

It's happening. Turbo cancers are skyrocketing and some families will have two, even three members develop aggressive turbo cancer at Stage 4!

When multiple family members come down with cancer and a COVID-19 vaccine induced turbo cancer is suspected, always look for the presence of at least one of these: leukemia, lymphoma, brain cancer, breast cancer.

Presumably, if multiple family members went to get their COVID-19 vaccine at the same time, they may have received a “bad batch” or “hot lot”, a toxic pharmaceutical product with poor quality control that may have had too much mRNA or may have been contaminated with DNA plasmids containing the carcinogenic SV40 promoter!

The immune system damage and organ damage that those family members might then experience from a “bad vaccine batch” or a “hot lot”, may be similar and may give rise to turbo cancers in multiple family members.

Article link in photo to avoid Twitter shadowban, just re-type URL into your browser

#DiedSuddenly #cdnpoli #ableg
3:03 AM · Aug 9, 2023
·
1M
 Views"
1668332368460132354,"Antiwar.com
@Antiwarcom
US Foreign Policy in One Image
Woke Bombs Are No Better than MAGA Ones
by William Astore
#war #foreignpolicy #militaryindustrialcomplex #Biden #Trump #Obama #Bush #imperialism 
https://antiwar.com/blog/2023/06/12/us-foreign-policy-in-one-image/…
12:00 PM · Jun 12, 2023
·
330.5K
 Views"
1653385859381489664,"Bill Kristol
@BillKristol
Conservatism Inc., speaking through 
@NRO
:

""Trump Can't Win.""

""Trump’s Embrace of January 6 Is Unnecessary and Dumb.""

The seven words Conservatism Inc. can never say:

Donald. Trump. Should. Never. Be. President. Again.
6:08 AM · May 2, 2023
·
450.9K
 Views"
1524053596966469634,"Leonard
@jampagyatso
Vaccines kill everybody in the next 3 to 5 years.
Prof. Dr. Dolores Cahill of Dublin University
8:47 AM · May 10, 2022"
1526352349568315392,"koleng
@BenignAngel
Tumakas daw si Leni papuntang America dahil marami daw syang kaso sabi nito ni kuya grab driver. TANGINA ANG AGA-AGA HA?!?! WAG NGAYON. POTA.
Translate post
5:02 PM · May 16, 2022"
1354861396198973443,"Community Notes
@CommunityNotes
@kimberrry
 Welcome to Birdwatch!  You can now help identify and add valuable context to misleading Tweets. We wrote a guide to get you started:  http://twitter.github.io/birdwatch/contributing/writing-and-rating-notes…

If you’d like to jump in now, try writing a note on the tweet below 
10:38 AM · Jan 28, 2021"
1354910265331113986,"Rep. Jim Jordan
@Jim_Jordan
How many masks are you wearing today? 

2?
3? 
4?
10?
1:52 PM · Jan 28, 2021"
1355588537761095689,"Lauren Boebert
@laurenboebert
The Biden administration has moved Gitmo detainees to the front of the line for COVID-19 vaccines.

We've gone from America First to Terrorists First in the most literal of ways.
10:47 AM · Jan 30, 2021"
1356450738881331204,"Michael Tracey
@mtracey
Good to know that any loopy delusion expounded by a politician must now be respected and ""believed"" under the aegis of ""trauma""
7:53 PM · Feb 1, 2021"
1361274890607812609,"Dr Zoe Harcombe, PhD
@zoeharcombe
Those doing this should be tried for crimes against humanity. We are being condemned to a future where travel, meat, dairy & heat will be affordable only by the super-wealthy. Joy & meaning is being stripped from life and far too many people are compliant.
conservativewoman.co.uk
The Tories have turned into Bill Gates’s lapdogs - The Conservative Woman
The Tories have turned into Bill Gates’s lapdogs
3:23 AM · Feb 15, 2021"
1694799492044746923,"Damien Sanchez
@damien715
Men snälla idioter. Ska de stackars Ukrainarna lära sig både F16 o Gripen? Har de tillräckligt med stridspiloter? När Ryssen sen identifierat de Svenska planen o vi inte är med i NATO? Visst, det blir nog bra det här… Jag slåss för Sverige men inte över idiotiska självdestruktiva beslut. Vilken armé har vi att försvara oss med sen? Eller tänker man lämna över riket på ett Silverfat?
Translate post
12:51 PM · Aug 24, 2023
·
601
 Views"
1694847747797418160,"Jan Ericson
@Ericson_ubbhult
Gammal bild. Är du inte glad nu när nazisten Utjin som grundade Wagner dog i flygkraschen? Han med SS-symbolen intatuerad på axeln. Putins fd kompis...
Translate post
4:02 PM · Aug 24, 2023
·
851
 Views"
1694318906700189900,"Claudia Comedy
@ClaudiaComedy
I wore my #VanHalen necklace to the beach but was told I’d have to put a swimsuit on too if I wanted to stay. Tune into 
@MonstersOfRock
 @dash_radio
 now if you want some VH & more #rocknroll #HeavyMetal 
5:01 AM · Aug 23, 2023
·
7,754
 Views"
1694658422057365950,"DogeDesigner
@cb_doge
This is Elon Musk's finest work ever 
3:30 AM · Aug 24, 2023
·
181.5K
 Views"
1694763574579626352,"Ricky Gervais
@rickygervais
Thanks for always supporting the animal welfare stuff I bother you with. I know it sometimes seems like a hopeless cause but I assure you it really makes a difference.
10:28 AM · Aug 24, 2023
·
536.6K
 Views"
1389235189755359242,"Original WhiskeyTangoFoxtrot
@fiditenominem
8:07 AM · May 3, 2021"
1388655475282087936,"Tatertot was awesome
@Tatertot20101
#RemoveRon 
A group of 3 or more protesters is considered a riot and gives me immunity if I don’t like what they’re protesting about so I just run them over. I wonder what will happen when this ignorant law gets used against “them”? https://twitter.com/RemoveRon/status/1388628436390981632…
This post is unavailable.
5:43 PM · May 1, 2021"
1402359312324960259,"ForeverBlessed
@4evaBlessed23
Another day, another sad attempt by Cult45 to go after Hunter Biden in a pitiful attempt to make him a ‘thing.’ Do I approve of him supposedly using racist language? No.But I’m not going to froth at the mouth or take cues from a party that harbors their own racists. #RacistHunter
GIF
1:18 PM · Jun 8, 2021"
1432433900752719879,"Susan Glasser
@sbg1
Republicans with some trust in national media: 
70% in 2016
35% in 2021

The Trump years, in short. Turns out having a president who labels the press ‘enemies of the people’ makes a difference.
pewresearch.org
Partisan divides in media trust widen, driven by a decline among Republicans
In just five years, the percentage of Republicans with at least some trust in national news organizations has been cut in half.
1:03 PM · Aug 30, 2021"
1446221317116727302,"Orlando Sentinel
@orlandosentinel
Rate of COVID nearly double for Florida school districts without mask mandates, report says https://bit.ly/3mxbeMI
2:10 PM · Oct 7, 2021"
1484634728791740420,"Fievel13
@Fievel131
It's disappointing that none of the funds that were supposed to be used to bring schools up to CDC Standards for Covid weren't used in FL public schools.
1:11 PM · Jan 21, 2022"
1661932856464281600,"Michal Strehovský
@MStrehovsky
Stop doing dependency injection
8:10 PM · May 25, 2023
·
222.8K
 Views"
1396049632187269120,"E
@ElijahSchaffer
Gays are celebrated for a full month while veterans only get one day 

Something needs to change
3:25 AM · May 22, 2021"
1550286375425024007,"House Republicans
@HouseGOP
All hearsay.
6:07 PM · Jul 21, 2022"
1549791243852464129,"Women's March
@womensmarch
Trans women are women. That's it. That's the tweet.
9:20 AM · Jul 20, 2022"
1648506277671337985,"Membo
@membo1003
BYD Seagull 154万円～とのこと。

海洋生物というより鳥類じゃねーか！という話はさておき、最安版でも305km、187万円の最高版は405kmという「距離／コスト」パフォーマンスは驚異的。

これと戦うテスラの次世代機はしんどそう。
何らかの性能で突き抜けないといかんですね。
Translate post
CnEVPost
@CnEVPost
·
Apr 18
BYD starts pre-sale of Seagull with prices starting at $11,460
https://cnevpost.com/2023/04/19/byd-starts-pre-sale-of-seagull-with-prices-starting-at-11460/…
$BYDDY $BYDDF
6:58 PM · Apr 18, 2023
·
5,888
 Views"
1648536715227701249,"安田 陽
@YohYasuda
コメント有難うございます。実はそれもデータを見ずに印象論を膨らませただけの言説なのです…。 電力系統の点からはドイツと日本を比較するのはかなり無理があり、欧州と日本、あるいは欧州各国と日本の各一般送配電事業者のエリアを比較するのが妥当です。既出投稿ご参照。 https://mobile.twitter.com/YohYasuda/status/1218774882562924544…
Translate post
ふるせたけゆき
@n_getter
·
Apr 18
大事なのは今いくら電力輸入してるかではなく、まず電力輸入できるできる事自体が大きいでしょう。

日本が韓国や中国から電力輸入なんてできっこないので。

それどころか、日本国内の電力融通にすら手間取る有り様。。。。 twitter.com/YohYasuda/stat…
8:59 PM · Apr 18, 2023
·
12.8K
 Views
Who can reply?
People @YohYasuda follows or mentioned can reply"
1652422507453108224,"NOSBEAT
@nosbeat
タイヤが運悪く釘とか拾って気付いたらパンクしてた。アレってほとんどが人為的に釘刺されてます。

「あんたご近所さんから嫌われてるよ」これを本人に伝えたくないから「釘拾うことあるからね～」なんて言われる優しい世界。

たまたま立ってた釘をタイヤが踏み抜く？(ヾﾉ •́ω•̀ )ﾅｲﾅｲ
Translate post
2:20 PM · Apr 29, 2023
·
373.5K
 Views"
1658968097641099266,"ねとらぼ調査隊
@itm_nlab_res
『「ビフテキ」は「ビーフステーキ」の略ではない？ 』

詳しく解説しました
https://nlab.itmedia.co.jp/research/articles/56293/summary/… #ねとらぼ調査隊 #ビフテキ
Translate post
nlab.itmedia.co.jp
「ビフテキ」は「ビーフステーキ」の略ではない？（要約） | グルメ ねとらぼ調査隊
「ビフテキ」の由来は？　「ステーキ」を辞書で調べますと「厚めに切った肉や魚、ハムなどを網や鉄板で焼いたもの」とあります。また『肉の場合、厚さは1～2cm位の場合が多い。1人前の量は100～200グラム程度』とあります。　補足として『肉の場合、通常は牛肉を使用することが多いが、豚や羊、鶏肉を使用…
3:49 PM · May 17, 2023
·
62.1K
 Views"
1659392174780461056,"EVネイティブ
@EV_Native
アメリカカリフォルニアでモデルYが発火した模様。
高速のランプ進入の際に車両下部から音、その後出火していることに気づいたそう。

恐らく落下物がバッテリーパックを深く傷つけた可能性が高そうですが、自然発火の可能性も捨てきれず。

問題はテスラが事故後2週間音沙汰なしの点。

さて、、
Translate post
bishal malla
@bishal_malla1
·
May 17
My Tesla Y caught fire on Saturday, May 6 at the California hwy. I was driving on a ramp to enter the freeway when I hear a noise from the bottom. I opened my door and saw smoke coming from the bottom. It’s been 2 weeks and not a single follow up. I need answers.
7:54 PM · May 18, 2023
·
7,724
 Views"
1672057004385525760,"どうするköttur-lover22
@kottur_lover22
マイナ保険証に関しては現状致命的な欠陥があって。
それは保険者番号記号番号は自動で入ってくるけど資格取得年月日/資格喪失年月日が入って来ないシステムだということ。つまりその保険証が今生きてるのか確認できないんです。どんなに紐付けを頑張っても解決できないバグ。これが直らないと論外なの
Translate post
Readers added context they thought people might want to know
健康保険証でも、マイナンバーカードによる保険証の仕組みでも、各医療機関は「オンライン資格確認」という仕組みを利用することが今年、2023年の4月から義務付けられています。
iryohokenjyoho-portalsite.jp/application/po…
mhlw.go.jp/stf/newpage_08…
このオンライン資格確認では、マイナンバーカードや健康保険証が有効かどうか、オンラインで医療機関が確認できる仕組みで、インターネットを使用して医療機関が「支払基金・国保中央会」のマスターデータを照会するため、資格取得、喪失日が分からなくても、有効かどうかはリアルタイムで判定が可能です。
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
6:40 PM · Jun 22, 2023
·
1.1M
 Views"
1672511011096768515,"カゲさんの再エネnews
@re_procon
ここの立ち上がり、やばそうですね
Translate post
Keiichiro SAKURAI
@kei_sakurai
·
Jun 23
Replying to @kei_sakurai
EVの充電の例えば8割以上は普通充電なので、急速充電は多少高めでも許容されやすい。
急速充電は当然昼間に行われるし、下手すると通勤時間帯に集中してしまうので、電力需給上の観点からも、補完的役割に留めるべきところ。
12:44 AM · Jun 24, 2023
·
4,270
 Views"
1672236984130220032,"山崎 雅弘
@mas__yamazaki
他人の顔でも「顔認証」をクリアできてしまう。もう完全に破綻してるでしょう。

「マイナ保険証をカードリーダーにかざした際、『無効・該当資格なし』と表示されたり、ICチップの破損などの不具合によってマイナ保険証を読み取りできなかったり、トラブルの内容はさまざま」
Translate post
nikkan-gendai.com
マイナカードのあり得ない“欠陥”システム！「なりすまし防止」どころか「誰でも顔認証」の大問題｜日刊ゲンダイDIGITAL
「新型コロナウイルス対応並みの臨戦態勢で、国民の信頼を一日も早く回復するべく全力を尽くしてほしい」──。　...
6:35 AM · Jun 23, 2023
·
79.2K
 Views"
1673002534959734786,"issey
@T8Cy4yf9YhKPytv
ツイッターの皆様へ
これより
マイナンバーカード返納
運動はじめます
拡散よろしくお願い致します
国民奴隷監視システムは
要りません
Translate post
Readers added context they thought people might want to know
マイナンバーカードを保有するのも返納するのも、最初から持たないのも個人の自由です。
ただ、カードがない場合、住民票・印鑑証明のコンビニでの取得や保険証としての利用などができなくなるだけで、マイナンバーがなくなったり、銀行口座などが串刺しできなくなるわけではないのでご注意ください。あくまで影響は、本人が不便になるだけです。
マイナンバーは国民全員に発行済であり、赤ちゃんが生まれると自動で割り当てられ、住民票にも記録され、消えることはありません。
digital.go.jp/policies/mynum…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
9:17 AM · Jun 25, 2023
·
566.2K
 Views"
1672985377186127872,"大野たかし
@koredeiinoka
あるシルバー人材センターは、インボイス制度が導入されると、現在の納税額23万円が1,474万円と70倍以上の増税となります。
そうなれば、組織が維持できなくなり、公共サービスが劣化します。
事業者だけでなく、あらゆる人の生活が悪化するインボイスは中止すべきです。
#インボイス増税反対
Translate post
8:09 AM · Jun 25, 2023
·
2.6M
 Views"
1673634704996851712,"小沢一郎（事務所）
@ozawa_jimusho
岸田首相 リトアニア・ベルギー・中東3か国を来月訪問へ

こうした国に一体、何をしに行くのだろうか。さすがに長男元秘書官を連れて行くことはないだろうが、巨額の税金を使った豪華な海外視察の前に、まずは目下家計を炎上させている岸田インフレを何とかすべきではないか？
Translate post
nhk.or.jp
岸田首相 リトアニア・ベルギー・中東3か国を来月訪問へ | NHK
【NHK】岸田総理大臣は、自民党の役員会で来月11日からリトアニアとベルギーを、16日からは中東3か国をそれぞれ訪問することを明ら…
3:09 AM · Jun 27, 2023
·
689.1K
 Views"
1679412480492331009,"WeCharge
@WeChargeCom
9/17
だからマンション駐車場でもコンセント個別設置
「1世帯にEV充電コンセント1個」

電力グリッドとつながるEVが増えれば増えるほど、電力グリッドに貢献するEV充電が可能です。WeChargeはプラグインしておくだけ次に出発するまでEVは満充電です。余剰電力で適時に充電します。
Translate post
1:48 AM · Jul 13, 2023
·
830
 Views"
1679177886996246528,"Ray
@ray4tesla
Watch how Model 3 steers away to avoid a head-on collision. Owner is thankful to Tesla for saving his life.
10:16 AM · Jul 12, 2023
·
3M
 Views"
1679779517857157121,"駐日ロシア連邦大使館
@RusEmbassyJ
日本と韓国はすでに、米国の核兵器を国内に配備してもかまわない、あるいは自前の核兵器を取得してもかまわないというシグナルを出している。
これは深刻かつ危険な傾向である。
Translate post
Readers added context they thought people might want to know
日本政府は「米国の核兵器を国内に配備しても構わない」「自前の核兵器を取得しても構わない」というシグナルは出していませんし、国民もそれを了承していません。
mofa.go.jp/mofaj/gaiko/bl…
日本政府の考え方はこちらに掲載されています。
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
2:07 AM · Jul 14, 2023
·
62.6K
 Views"
1681280668683345920,"NHKニュース
@nhk_news
マイナンバーカード 本人希望で廃止 4割近くが自主返納 #nhk_news
Translate post
nhk.or.jp
マイナンバーカード 本人希望で廃止のうち自主返納は4割近く | NHK
【NHK】マイナンバーカードが廃止された理由を調べるため、総務省が全国12の市と町を抽出して調査したところ、先月の1か月間に本人の…
Readers added context they thought people might want to know
割合表記では「母数が何か」が重要とされています。
toyokeizai.net/articles/-/833…

本ツイートに含まれる記事のタイトルの「4割」の母数は「総返納件数（247件）」ですが、明記されておらず「総発行件数」と誤認する恐れがあるので注意が必要です。

また、その他の返納は再発行や外国人の在留期間短縮にともなう返納であり、「本人希望（など）」という表現も誤認を生む恐れがあるので、こちらも注意が必要です。

www3.nhk.or.jp/news/html/2023…
Context is written by people who use X, and appears when rated helpful by others.  Find out more.
5:32 AM · Jul 18, 2023
·
16.5M
 Views"
1681276329461968898,"民衆を自由へと導く猫Ｚ
@ne1va9eH9nI2eiM
mRNA接種者が4匹のヤマビルに血液を吸わせた結果がコチラ

PS.私事ですが、職場通勤復帰してからシェディングによる全身湿疹に悩まされております皮膚科に相談したら変人・基地外扱い
Translate post
5:14 AM · Jul 18, 2023
·
21.1K
 Views
26
 Reposts
7
 Quotes
84
 Likes
10
 Bookmarks"
1679760459128528896,"MotorFan[モーターファン]
@MotorFanweb
型式指定を取るってとても大変なんです。それを中国車がやったことの意味をジャーナリスト、牧野茂雄さんが解説してくれました。

#byd 
#牧野茂雄
Translate post
motor-fan.jp
BYDが国交省の型式指定取得。これが意味するところを正確に読み取るべきだ
中国比亜迪汽車（BYDオート＝以下BYD）のBEV（バッテリー電気自動車）「ATTO 3（アットスリー）」が中国ブランド車として初めて国土交通省の型式指定を取得した。型式名が官報に掲載されるのはおそらく来月と思われる。2022年７月にBYDは日本市場参入を正式発表し、年末までに「ATTO 3」納車を開始した。現在はPHP（輸入自動車特別取扱制度＝Preferential Handling...
12:51 AM · Jul 14, 2023
·
4,660
 Views"
